Order ID,Date,Source
200120977,"Feb 24, 2019",Referral
200120976,"Feb 24, 2019",Referral
200120975,"Feb 24, 2019",Referral
200120974,"Feb 24, 2019",Referral
200120973,"Feb 24, 2019",Referral
200120972,"Feb 24, 2019",Google Ads
200120971,"Feb 24, 2019",Referral
200120970,"Feb 24, 2019",Referral
200120969,"Feb 24, 2019",Referral
200120968,"Feb 24, 2019",Google Ads
200120967,"Feb 24, 2019",Google Ads
200120966,"Feb 24, 2019",Google Ads
200120965,"Feb 24, 2019",Referral
200120964,"Feb 24, 2019",Direct
200120963,"Feb 24, 2019",Email
200120962,"Feb 24, 2019",Organic
200120961,"Feb 24, 2019",Facebook Ads
200120960,"Feb 24, 2019",Organic
200120959,"Feb 24, 2019",Direct
200120958,"Feb 24, 2019",Facebook Ads
200120957,"Feb 24, 2019",Organic
200120956,"Feb 24, 2019",Direct
200120955,"Feb 24, 2019",Facebook Ads
200120954,"Feb 24, 2019",Organic
200120953,"Feb 24, 2019",Facebook Ads
200120952,"Feb 24, 2019",Direct
200120951,"Feb 24, 2019",Direct
200120950,"Feb 24, 2019",Referral
200120949,"Feb 24, 2019",Referral
200120948,"Feb 24, 2019",Google Ads
200120947,"Feb 24, 2019",Direct
200120946,"Feb 24, 2019",Organic
200120945,"Feb 24, 2019",Organic
200120944,"Feb 24, 2019",Google Ads
200120943,"Feb 24, 2019",Google Ads
200120942,"Feb 24, 2019",Google Ads
200120941,"Feb 24, 2019",Direct
200120940,"Feb 24, 2019",Organic
200120939,"Feb 24, 2019",Google Ads
200120938,"Feb 24, 2019",Organic
200120937,"Feb 24, 2019",Google Ads
200120936,"Feb 24, 2019",Google Ads
200120935,"Feb 24, 2019",Organic
200120934,"Feb 24, 2019",Organic
200120933,"Feb 24, 2019",Google Ads
200120932,"Feb 24, 2019",Referral
200120931,"Feb 24, 2019",Referral
200120930,"Feb 24, 2019",Referral
200120929,"Feb 24, 2019",Direct
200120928,"Feb 24, 2019",Direct
200120927,"Feb 24, 2019",Facebook Ads
200120926,"Feb 23, 2019",Google Ads
200120925,"Feb 23, 2019",Facebook Ads
200120924,"Feb 23, 2019",Organic
200120923,"Feb 23, 2019",Organic
200120922,"Feb 23, 2019",Google Ads
200120921,"Feb 23, 2019",Facebook Ads
200120920,"Feb 23, 2019",Organic
200120919,"Feb 23, 2019",Google Ads
200120918,"Feb 23, 2019",Facebook Ads
200120917,"Feb 23, 2019",Facebook Ads
200120916,"Feb 23, 2019",Google Ads
200120915,"Feb 23, 2019",Google Ads
200120914,"Feb 23, 2019",Google Ads
200120913,"Feb 23, 2019",Referral
200120912,"Feb 23, 2019",Google Ads
200120911,"Feb 23, 2019",Google Ads
200120910,"Feb 23, 2019",Referral
200120909,"Feb 23, 2019",Referral
200120908,"Feb 23, 2019",Google Ads
200120907,"Feb 23, 2019",Referral
200120906,"Feb 23, 2019",Google Ads
200120905,"Feb 23, 2019",Referral
200120904,"Feb 23, 2019",Organic
200120903,"Feb 23, 2019",Organic
200120902,"Feb 23, 2019",Google Ads
200120901,"Feb 23, 2019",Google Ads
200120900,"Feb 23, 2019",Organic
200120899,"Feb 23, 2019",Organic
200120898,"Feb 23, 2019",Google Ads
200120897,"Feb 23, 2019",Organic
200120896,"Feb 23, 2019",Organic
200120895,"Feb 23, 2019",Organic
200120894,"Feb 23, 2019",Referral
200120893,"Feb 23, 2019",Organic
200120892,"Feb 23, 2019",Referral
200120891,"Feb 23, 2019",Organic
200120890,"Feb 23, 2019",Referral
200120889,"Feb 23, 2019",Organic
200120888,"Feb 23, 2019",Google Ads
200120887,"Feb 23, 2019",Google Ads
200120886,"Feb 23, 2019",Direct
200120885,"Feb 23, 2019",Google Ads
200120884,"Feb 23, 2019",Email
200120883,"Feb 23, 2019",Referral
200120882,"Feb 23, 2019",Referral
200120881,"Feb 23, 2019",Organic
200120880,"Feb 23, 2019",Organic
200120879,"Feb 23, 2019",Direct
200120878,"Feb 23, 2019",Facebook Ads
200120877,"Feb 23, 2019",Google Ads
200120876,"Feb 23, 2019",Referral
200120875,"Feb 23, 2019",Google Ads
200120874,"Feb 23, 2019",Organic
200120873,"Feb 23, 2019",Referral
200120872,"Feb 23, 2019",Organic
200120871,"Feb 23, 2019",Referral
200120870,"Feb 23, 2019",Organic
200120869,"Feb 23, 2019",Referral
200120868,"Feb 23, 2019",Referral
200120867,"Feb 23, 2019",Organic
200120866,"Feb 23, 2019",Referral
200120865,"Feb 23, 2019",Referral
200120864,"Feb 23, 2019",Referral
200120863,"Feb 23, 2019",Google Ads
200120862,"Feb 23, 2019",Organic
200120861,"Feb 23, 2019",Google Ads
200120860,"Feb 23, 2019",Organic
200120859,"Feb 23, 2019",Referral
200120858,"Feb 23, 2019",Organic
200120857,"Feb 23, 2019",Referral
200120856,"Feb 23, 2019",Google Ads
200120855,"Feb 23, 2019",Organic
200120854,"Feb 23, 2019",Referral
200120853,"Feb 23, 2019",Google Ads
200120852,"Feb 23, 2019",Referral
200120851,"Feb 23, 2019",Referral
200120850,"Feb 23, 2019",Google Ads
200120849,"Feb 23, 2019",Facebook Ads
200120848,"Feb 23, 2019",Email
200120847,"Feb 23, 2019",Organic
200120846,"Feb 23, 2019",Google Ads
200120845,"Feb 23, 2019",Facebook Ads
200120844,"Feb 23, 2019",Direct
200120843,"Feb 23, 2019",Facebook Ads
200120842,"Feb 23, 2019",Referral
200120841,"Feb 23, 2019",Referral
200120840,"Feb 23, 2019",Referral
200120839,"Feb 23, 2019",Referral
200120838,"Feb 23, 2019",Referral
200120837,"Feb 23, 2019",Referral
200120836,"Feb 23, 2019",Google Ads
200120835,"Feb 23, 2019",Organic
200120834,"Feb 23, 2019",Facebook Ads
200120833,"Feb 23, 2019",Google Ads
200120832,"Feb 23, 2019",Google Ads
200120831,"Feb 23, 2019",Google Ads
200120830,"Feb 23, 2019",Facebook Ads
200120829,"Feb 22, 2019",Google Ads
200120828,"Feb 22, 2019",Facebook Ads
200120827,"Feb 22, 2019",Organic
200120826,"Feb 22, 2019",Organic
200120825,"Feb 22, 2019",Email
200120824,"Feb 22, 2019",Facebook Ads
200120823,"Feb 22, 2019",Google Ads
200120822,"Feb 22, 2019",Organic
200120821,"Feb 22, 2019",Direct
200120820,"Feb 22, 2019",Referral
200120819,"Feb 22, 2019",Facebook Ads
200120818,"Feb 22, 2019",Email
200120817,"Feb 22, 2019",Direct
200120816,"Feb 22, 2019",Google Ads
200120815,"Feb 22, 2019",Direct
200120814,"Feb 22, 2019",Google Ads
200120813,"Feb 22, 2019",Facebook Ads
200120812,"Feb 22, 2019",Google Ads
200120811,"Feb 22, 2019",Google Ads
200120810,"Feb 22, 2019",Facebook Ads
200120809,"Feb 22, 2019",Organic
200120808,"Feb 22, 2019",Google Ads
200120807,"Feb 22, 2019",Google Ads
200120806,"Feb 22, 2019",Organic
200120805,"Feb 22, 2019",Email
200120803,"Feb 22, 2019",Facebook Ads
200120802,"Feb 22, 2019",Referral
200120801,"Feb 22, 2019",Referral
200120800,"Feb 22, 2019",Google Ads
200120799,"Feb 22, 2019",Google Ads
200120798,"Feb 22, 2019",Google Ads
200120797,"Feb 22, 2019",Direct
200120796,"Feb 22, 2019",Google Ads
200120795,"Feb 22, 2019",Direct
200120794,"Feb 22, 2019",Google Ads
200120793,"Feb 22, 2019",Google Ads
200120792,"Feb 22, 2019",Google Ads
200120791,"Feb 22, 2019",Google Ads
200120790,"Feb 22, 2019",Referral
200120789,"Feb 22, 2019",Organic
200120788,"Feb 22, 2019",Direct
200120787,"Feb 22, 2019",Organic
200120786,"Feb 22, 2019",Google Ads
200120785,"Feb 22, 2019",Direct
200120784,"Feb 22, 2019",Direct
200120783,"Feb 22, 2019",Google Ads
200120782,"Feb 22, 2019",Facebook Ads
200120781,"Feb 22, 2019",Email
200120780,"Feb 22, 2019",Organic
200120779,"Feb 22, 2019",Facebook Ads
200120778,"Feb 22, 2019",Organic
200120777,"Feb 22, 2019",Organic
200120776,"Feb 22, 2019",Organic
200120775,"Feb 22, 2019",Direct
200120774,"Feb 22, 2019",Facebook Ads
200120773,"Feb 22, 2019",Organic
200120772,"Feb 22, 2019",Organic
200120771,"Feb 22, 2019",Direct
200120770,"Feb 22, 2019",Referral
200120769,"Feb 22, 2019",Organic
200120768,"Feb 22, 2019",Facebook Ads
200120767,"Feb 22, 2019",Facebook Ads
200120766,"Feb 22, 2019",Referral
200120765,"Feb 22, 2019",Referral
200120764,"Feb 22, 2019",Facebook Ads
200120763,"Feb 22, 2019",Google Ads
200120762,"Feb 22, 2019",Facebook Ads
200120761,"Feb 22, 2019",Referral
200120760,"Feb 22, 2019",Organic
200120759,"Feb 22, 2019",Direct
200120758,"Feb 22, 2019",Direct
200120757,"Feb 22, 2019",Google Ads
200120756,"Feb 22, 2019",Google Ads
200120755,"Feb 22, 2019",Google Ads
200120754,"Feb 22, 2019",Google Ads
200120753,"Feb 22, 2019",Google Ads
200120752,"Feb 22, 2019",Direct
200120751,"Feb 22, 2019",Google Ads
200120750,"Feb 22, 2019",Facebook Ads
200120749,"Feb 22, 2019",Google Ads
200120748,"Feb 22, 2019",Google Ads
200120747,"Feb 22, 2019",Facebook Ads
200120746,"Feb 22, 2019",Referral
200120745,"Feb 22, 2019",Referral
200120744,"Feb 22, 2019",Referral
200120743,"Feb 22, 2019",Referral
200120742,"Feb 22, 2019",Referral
200120741,"Feb 22, 2019",Referral
200120740,"Feb 22, 2019",Referral
200120739,"Feb 22, 2019",Referral
200120738,"Feb 22, 2019",Google Ads
200120737,"Feb 22, 2019",Organic
200120736,"Feb 22, 2019",Organic
200120735,"Feb 21, 2019",Referral
200120734,"Feb 21, 2019",Referral
200120733,"Feb 21, 2019",Google Ads
200120732,"Feb 21, 2019",Email
200120731,"Feb 21, 2019",Direct
200120730,"Feb 21, 2019",Facebook Ads
200120729,"Feb 21, 2019",Direct
200120728,"Feb 21, 2019",Google Ads
200120727,"Feb 21, 2019",Facebook Ads
200120726,"Feb 21, 2019",Google Ads
200120725,"Feb 21, 2019",Facebook Ads
200120724,"Feb 21, 2019",Google Ads
200120723,"Feb 21, 2019",Google Ads
200120722,"Feb 21, 2019",Organic
200120721,"Feb 21, 2019",Google Ads
200120720,"Feb 21, 2019",Direct
200120719,"Feb 21, 2019",Facebook Ads
200120718,"Feb 21, 2019",Referral
200120717,"Feb 21, 2019",Referral
200120715,"Feb 21, 2019",Direct
200120714,"Feb 21, 2019",Facebook Ads
200120713,"Feb 21, 2019",Referral
200120712,"Feb 21, 2019",Facebook Ads
200120711,"Feb 21, 2019",Google Ads
200120710,"Feb 21, 2019",Organic
200120709,"Feb 21, 2019",Organic
200120708,"Feb 21, 2019",Direct
200120707,"Feb 21, 2019",Direct
200120706,"Feb 21, 2019",Google Ads
200120705,"Feb 21, 2019",Direct
200120703,"Feb 21, 2019",Google Ads
200120701,"Feb 21, 2019",Organic
200120698,"Feb 21, 2019",Referral
200120697,"Feb 21, 2019",Organic
200120696,"Feb 21, 2019",Google Ads
200120695,"Feb 21, 2019",Direct
200120694,"Feb 21, 2019",Organic
200120693,"Feb 21, 2019",Facebook Ads
200120692,"Feb 21, 2019",Facebook Ads
200120691,"Feb 21, 2019",Google Ads
200120690,"Feb 21, 2019",Google Ads
200120689,"Feb 21, 2019",Google Ads
200120688,"Feb 21, 2019",Facebook Ads
200120687,"Feb 21, 2019",Email
200120686,"Feb 21, 2019",Direct
200120685,"Feb 20, 2019",Direct
200120684,"Feb 20, 2019",Google Ads
200120683,"Feb 20, 2019",Direct
200120682,"Feb 20, 2019",Referral
200120681,"Feb 20, 2019",Referral
200120680,"Feb 20, 2019",Organic
200120679,"Feb 20, 2019",Direct
200120678,"Feb 20, 2019",Facebook Ads
200120677,"Feb 20, 2019",Direct
200120676,"Feb 20, 2019",Facebook Ads
200120675,"Feb 20, 2019",Google Ads
200120674,"Feb 20, 2019",Direct
200120673,"Feb 20, 2019",Organic
200120672,"Feb 20, 2019",Email
200120671,"Feb 20, 2019",Referral
200120670,"Feb 20, 2019",Direct
200120669,"Feb 20, 2019",Organic
200120668,"Feb 20, 2019",Organic
200120667,"Feb 20, 2019",Email
200120666,"Feb 20, 2019",Direct
200120665,"Feb 20, 2019",Google Ads
200120664,"Feb 20, 2019",Facebook Ads
200120663,"Feb 20, 2019",Google Ads
200120662,"Feb 20, 2019",Facebook Ads
200120661,"Feb 20, 2019",Referral
200120660,"Feb 20, 2019",Facebook Ads
200120659,"Feb 20, 2019",Google Ads
200120658,"Feb 20, 2019",Facebook Ads
200120657,"Feb 20, 2019",Direct
200120656,"Feb 20, 2019",Google Ads
200120655,"Feb 20, 2019",Google Ads
200120654,"Feb 20, 2019",Organic
200120653,"Feb 20, 2019",Facebook Ads
200120652,"Feb 20, 2019",Referral
200120651,"Feb 20, 2019",Referral
200120650,"Feb 20, 2019",Facebook Ads
200120649,"Feb 20, 2019",Organic
200120648,"Feb 19, 2019",Organic
200120647,"Feb 19, 2019",Referral
200120646,"Feb 19, 2019",Google Ads
200120645,"Feb 19, 2019",Direct
200120644,"Feb 19, 2019",Facebook Ads
200120643,"Feb 19, 2019",Direct
200120642,"Feb 19, 2019",Facebook Ads
200120641,"Feb 19, 2019",Google Ads
200120640,"Feb 19, 2019",Direct
200120639,"Feb 19, 2019",Google Ads
200120638,"Feb 19, 2019",Referral
200120637,"Feb 19, 2019",Organic
200120636,"Feb 19, 2019",Direct
200120635,"Feb 19, 2019",Google Ads
200120634,"Feb 19, 2019",Facebook Ads
200120633,"Feb 19, 2019",Organic
200120632,"Feb 19, 2019",Referral
200120631,"Feb 19, 2019",Referral
200120630,"Feb 19, 2019",Referral
200120629,"Feb 19, 2019",Organic
200120628,"Feb 19, 2019",Facebook Ads
200120627,"Feb 19, 2019",Facebook Ads
200120626,"Feb 19, 2019",Direct
200120625,"Feb 19, 2019",Google Ads
200120624,"Feb 19, 2019",Facebook Ads
200120623,"Feb 19, 2019",Direct
200120622,"Feb 19, 2019",Facebook Ads
200120621,"Feb 19, 2019",Referral
200120620,"Feb 19, 2019",Direct
200120619,"Feb 19, 2019",Organic
200120618,"Feb 19, 2019",Direct
200120617,"Feb 19, 2019",Google Ads
200120616,"Feb 19, 2019",Direct
200120615,"Feb 19, 2019",Google Ads
200120614,"Feb 19, 2019",Referral
200120612,"Feb 19, 2019",Direct
200120611,"Feb 19, 2019",Google Ads
200120610,"Feb 19, 2019",Organic
200120609,"Feb 19, 2019",Google Ads
200120607,"Feb 19, 2019",Facebook Ads
200120605,"Feb 19, 2019",Referral
200120604,"Feb 19, 2019",Referral
200120603,"Feb 19, 2019",Email
200120602,"Feb 19, 2019",Direct
200120601,"Feb 19, 2019",Facebook Ads
200120600,"Feb 19, 2019",Facebook Ads
200120599,"Feb 19, 2019",Direct
200120598,"Feb 19, 2019",Organic
200120597,"Feb 19, 2019",Facebook Ads
200120596,"Feb 19, 2019",Google Ads
200120595,"Feb 19, 2019",Google Ads
200120594,"Feb 19, 2019",Organic
200120593,"Feb 19, 2019",Direct
200120592,"Feb 19, 2019",Organic
200120591,"Feb 19, 2019",Organic
200120590,"Feb 19, 2019",Referral
200120589,"Feb 19, 2019",Google Ads
200120588,"Feb 19, 2019",Referral
200120587,"Feb 19, 2019",Referral
200120586,"Feb 19, 2019",Google Ads
200120585,"Feb 19, 2019",Google Ads
200120584,"Feb 18, 2019",Organic
200120583,"Feb 18, 2019",Referral
200120582,"Feb 18, 2019",Referral
200120581,"Feb 18, 2019",Organic
200120580,"Feb 18, 2019",Google Ads
200120579,"Feb 18, 2019",Google Ads
200120578,"Feb 18, 2019",Referral
200120577,"Feb 18, 2019",Facebook Ads
200120576,"Feb 18, 2019",Direct
200120575,"Feb 18, 2019",Google Ads
200120574,"Feb 18, 2019",Google Ads
200120573,"Feb 18, 2019",Direct
200120572,"Feb 18, 2019",Referral
200120571,"Feb 18, 2019",Direct
200120570,"Feb 18, 2019",Direct
200120569,"Feb 18, 2019",Direct
200120568,"Feb 18, 2019",Referral
200120567,"Feb 18, 2019",Referral
200120566,"Feb 18, 2019",Google Ads
200120565,"Feb 18, 2019",Direct
200120564,"Feb 18, 2019",Google Ads
200120563,"Feb 18, 2019",Direct
200120562,"Feb 18, 2019",Facebook Ads
200120561,"Feb 18, 2019",Direct
200120560,"Feb 18, 2019",Google Ads
200120559,"Feb 18, 2019",Direct
200120558,"Feb 18, 2019",Google Ads
200120557,"Feb 18, 2019",Direct
200120556,"Feb 18, 2019",Google Ads
200120555,"Feb 18, 2019",Facebook Ads
200120554,"Feb 18, 2019",Referral
200120553,"Feb 18, 2019",Organic
200120552,"Feb 18, 2019",Referral
200120551,"Feb 18, 2019",Referral
200120550,"Feb 18, 2019",Referral
200120549,"Feb 18, 2019",Referral
200120548,"Feb 18, 2019",Referral
200120547,"Feb 18, 2019",Referral
200120546,"Feb 18, 2019",Referral
200120545,"Feb 18, 2019",Referral
200120544,"Feb 18, 2019",Referral
200120543,"Feb 18, 2019",Referral
200120542,"Feb 18, 2019",Google Ads
200120541,"Feb 18, 2019",Referral
200120540,"Feb 18, 2019",Google Ads
200120539,"Feb 18, 2019",Direct
200120537,"Feb 18, 2019",Referral
200120536,"Feb 18, 2019",Referral
200120535,"Feb 18, 2019",Direct
200120534,"Feb 18, 2019",Direct
200120533,"Feb 18, 2019",Google Ads
200120532,"Feb 18, 2019",Referral
200120531,"Feb 18, 2019",Referral
200120530,"Feb 18, 2019",Referral
200120529,"Feb 18, 2019",Referral
200120528,"Feb 18, 2019",Referral
200120527,"Feb 18, 2019",Referral
200120526,"Feb 18, 2019",Referral
200120525,"Feb 18, 2019",Referral
200120524,"Feb 18, 2019",Direct
200120523,"Feb 18, 2019",Facebook Ads
200120522,"Feb 18, 2019",Organic
200120521,"Feb 18, 2019",Organic
200120520,"Feb 18, 2019",Organic
200120519,"Feb 18, 2019",Google Ads
200120518,"Feb 18, 2019",Google Ads
200120517,"Feb 18, 2019",Google Ads
200120516,"Feb 18, 2019",Google Ads
200120515,"Feb 18, 2019",Referral
200120514,"Feb 18, 2019",Google Ads
200120513,"Feb 18, 2019",Google Ads
200120512,"Feb 18, 2019",Organic
200120511,"Feb 18, 2019",Direct
200120510,"Feb 18, 2019",Direct
200120509,"Feb 18, 2019",Referral
200120508,"Feb 18, 2019",Direct
200120507,"Feb 18, 2019",Google Ads
200120506,"Feb 18, 2019",Referral
200120505,"Feb 18, 2019",Google Ads
200120504,"Feb 18, 2019",Referral
200120503,"Feb 18, 2019",Facebook Ads
200120502,"Feb 18, 2019",Google Ads
200120501,"Feb 17, 2019",Referral
200120500,"Feb 17, 2019",Referral
200120499,"Feb 17, 2019",Referral
200120498,"Feb 17, 2019",Direct
200120497,"Feb 17, 2019",Organic
200120496,"Feb 17, 2019",Direct
200120495,"Feb 17, 2019",Google Ads
200120494,"Feb 17, 2019",Direct
200120493,"Feb 17, 2019",Direct
200120492,"Feb 17, 2019",Referral
200120491,"Feb 17, 2019",Facebook Ads
200120490,"Feb 17, 2019",Direct
200120489,"Feb 17, 2019",Referral
200120488,"Feb 17, 2019",Direct
200120487,"Feb 17, 2019",Organic
200120486,"Feb 17, 2019",Direct
200120485,"Feb 17, 2019",Referral
200120484,"Feb 17, 2019",Direct
200120483,"Feb 17, 2019",Google Ads
200120482,"Feb 17, 2019",Referral
200120481,"Feb 17, 2019",Organic
200120480,"Feb 17, 2019",Organic
200120479,"Feb 17, 2019",Google Ads
200120478,"Feb 17, 2019",Google Ads
200120477,"Feb 17, 2019",Referral
200120476,"Feb 17, 2019",Referral
200120475,"Feb 17, 2019",Google Ads
200120474,"Feb 17, 2019",Google Ads
200120473,"Feb 17, 2019",Google Ads
200120472,"Feb 17, 2019",Referral
200120471,"Feb 17, 2019",Referral
200120470,"Feb 17, 2019",Google Ads
200120469,"Feb 17, 2019",Referral
200120468,"Feb 17, 2019",Google Ads
200120467,"Feb 17, 2019",Referral
200120466,"Feb 17, 2019",Referral
200120465,"Feb 17, 2019",Google Ads
200120464,"Feb 17, 2019",Direct
200120462,"Feb 17, 2019",Organic
200120461,"Feb 17, 2019",Referral
200120460,"Feb 17, 2019",Direct
200120458,"Feb 17, 2019",Direct
200120457,"Feb 17, 2019",Direct
200120456,"Feb 17, 2019",Organic
200120455,"Feb 17, 2019",Google Ads
200120454,"Feb 17, 2019",Facebook Ads
200120453,"Feb 17, 2019",Referral
200120452,"Feb 17, 2019",Referral
200120451,"Feb 17, 2019",Referral
200120450,"Feb 17, 2019",Direct
200120449,"Feb 17, 2019",Google Ads
200120448,"Feb 17, 2019",Facebook Ads
200120447,"Feb 17, 2019",Direct
200120446,"Feb 17, 2019",Email
200120445,"Feb 17, 2019",Facebook Ads
200120444,"Feb 17, 2019",Facebook Ads
200120443,"Feb 17, 2019",Referral
200120442,"Feb 17, 2019",Facebook Ads
200120441,"Feb 17, 2019",Direct
200120440,"Feb 17, 2019",Direct
200120439,"Feb 17, 2019",Direct
200120438,"Feb 17, 2019",Direct
200120437,"Feb 17, 2019",Facebook Ads
200120436,"Feb 17, 2019",Google Ads
200120435,"Feb 17, 2019",Google Ads
200120434,"Feb 17, 2019",Google Ads
200120433,"Feb 17, 2019",Organic
200120432,"Feb 17, 2019",Google Ads
200120431,"Feb 17, 2019",Facebook Ads
200120430,"Feb 17, 2019",Direct
200120429,"Feb 17, 2019",Facebook Ads
200120428,"Feb 16, 2019",Facebook Ads
200120427,"Feb 16, 2019",Facebook Ads
200120426,"Feb 16, 2019",Facebook Ads
200120425,"Feb 16, 2019",Organic
200120424,"Feb 16, 2019",Direct
200120423,"Feb 16, 2019",Google Ads
200120422,"Feb 16, 2019",Referral
200120421,"Feb 16, 2019",Referral
200120420,"Feb 16, 2019",Organic
200120419,"Feb 16, 2019",Organic
200120418,"Feb 16, 2019",Google Ads
200120417,"Feb 16, 2019",Direct
200120416,"Feb 16, 2019",Direct
200120415,"Feb 16, 2019",Direct
200120414,"Feb 16, 2019",Facebook Ads
200120413,"Feb 16, 2019",Organic
200120412,"Feb 16, 2019",Google Ads
200120411,"Feb 16, 2019",Google Ads
200120410,"Feb 16, 2019",Google Ads
200120409,"Feb 16, 2019",Referral
200120408,"Feb 16, 2019",Organic
200120407,"Feb 16, 2019",Referral
200120406,"Feb 16, 2019",Google Ads
200120405,"Feb 16, 2019",Google Ads
200120404,"Feb 16, 2019",Email
200120403,"Feb 16, 2019",Organic
200120402,"Feb 16, 2019",Direct
200120401,"Feb 16, 2019",Organic
200120400,"Feb 16, 2019",Referral
200120399,"Feb 16, 2019",Referral
200120398,"Feb 16, 2019",Referral
200120397,"Feb 16, 2019",Google Ads
200120396,"Feb 16, 2019",Referral
200120395,"Feb 16, 2019",Referral
200120394,"Feb 16, 2019",Referral
200120393,"Feb 16, 2019",Referral
200120392,"Feb 16, 2019",Referral
200120391,"Feb 16, 2019",Facebook Ads
200120390,"Feb 16, 2019",Google Ads
200120389,"Feb 16, 2019",Organic
200120388,"Feb 16, 2019",Direct
200120387,"Feb 16, 2019",Direct
200120386,"Feb 16, 2019",Referral
200120385,"Feb 16, 2019",Facebook Ads
200120384,"Feb 16, 2019",Direct
200120383,"Feb 16, 2019",Direct
200120382,"Feb 16, 2019",Organic
200120381,"Feb 16, 2019",Google Ads
200120380,"Feb 16, 2019",Google Ads
200120379,"Feb 16, 2019",Organic
200120378,"Feb 16, 2019",Google Ads
200120377,"Feb 16, 2019",Google Ads
200120376,"Feb 16, 2019",Google Ads
200120375,"Feb 16, 2019",Organic
200120374,"Feb 16, 2019",Direct
200120373,"Feb 16, 2019",Direct
200120372,"Feb 16, 2019",Direct
200120371,"Feb 16, 2019",Organic
200120370,"Feb 16, 2019",Facebook Ads
200120369,"Feb 16, 2019",Direct
200120368,"Feb 16, 2019",Direct
200120367,"Feb 16, 2019",Direct
200120366,"Feb 16, 2019",Organic
200120364,"Feb 16, 2019",Facebook Ads
200120363,"Feb 16, 2019",Facebook Ads
200120362,"Feb 16, 2019",Referral
200120361,"Feb 15, 2019",Facebook Ads
200120360,"Feb 15, 2019",Organic
200120359,"Feb 15, 2019",Direct
200120358,"Feb 15, 2019",Direct
200120357,"Feb 15, 2019",Direct
200120356,"Feb 15, 2019",Organic
200120355,"Feb 15, 2019",Google Ads
200120354,"Feb 15, 2019",Direct
200120353,"Feb 15, 2019",Direct
200120352,"Feb 15, 2019",Direct
200120351,"Feb 15, 2019",Google Ads
200120350,"Feb 15, 2019",Direct
200120349,"Feb 15, 2019",Direct
200120348,"Feb 15, 2019",Direct
200120347,"Feb 15, 2019",Google Ads
200120346,"Feb 15, 2019",Google Ads
200120345,"Feb 15, 2019",Direct
200120344,"Feb 15, 2019",Direct
200120343,"Feb 15, 2019",Google Ads
200120342,"Feb 15, 2019",Direct
200120341,"Feb 15, 2019",Direct
200120340,"Feb 15, 2019",Direct
200120339,"Feb 15, 2019",Direct
200120338,"Feb 15, 2019",Direct
200120337,"Feb 15, 2019",Direct
200120336,"Feb 15, 2019",Google Ads
200120335,"Feb 15, 2019",Organic
200120334,"Feb 15, 2019",Direct
200120333,"Feb 15, 2019",Organic
200120332,"Feb 15, 2019",Direct
200120331,"Feb 15, 2019",Google Ads
200120330,"Feb 15, 2019",Google Ads
200120328,"Feb 15, 2019",Direct
200120327,"Feb 15, 2019",Direct
200120326,"Feb 15, 2019",Direct
200120325,"Feb 15, 2019",Direct
200120324,"Feb 15, 2019",Direct
200120323,"Feb 15, 2019",Direct
200120322,"Feb 15, 2019",Direct
200120321,"Feb 15, 2019",Direct
200120320,"Feb 15, 2019",Direct
200120319,"Feb 15, 2019",Direct
200120318,"Feb 15, 2019",Google Ads
200120317,"Feb 15, 2019",Google Ads
200120316,"Feb 15, 2019",Direct
200120315,"Feb 15, 2019",Google Ads
200120314,"Feb 15, 2019",Organic
200120313,"Feb 15, 2019",Direct
200120312,"Feb 15, 2019",Direct
200120311,"Feb 15, 2019",Organic
200120310,"Feb 15, 2019",Direct
200120309,"Feb 15, 2019",Direct
200120308,"Feb 15, 2019",Organic
200120307,"Feb 15, 2019",Direct
200120306,"Feb 15, 2019",Direct
200120305,"Feb 15, 2019",Direct
200120304,"Feb 15, 2019",Organic
200120303,"Feb 15, 2019",Organic
200120302,"Feb 15, 2019",Organic
200120301,"Feb 15, 2019",Organic
200120300,"Feb 15, 2019",Organic
200120299,"Feb 15, 2019",Organic
200120298,"Feb 15, 2019",Organic
200120297,"Feb 15, 2019",Organic
200120296,"Feb 15, 2019",Organic
200120295,"Feb 15, 2019",Google Ads
200120294,"Feb 15, 2019",Organic
200120293,"Feb 15, 2019",Direct
200120292,"Feb 15, 2019",Direct
200120291,"Feb 15, 2019",Facebook Ads
200120290,"Feb 15, 2019",Organic
200120289,"Feb 15, 2019",Google Ads
200120288,"Feb 15, 2019",Organic
200120287,"Feb 15, 2019",Google Ads
200120286,"Feb 15, 2019",Direct
200120285,"Feb 15, 2019",Organic
200120284,"Feb 15, 2019",Google Ads
200120283,"Feb 15, 2019",Google Ads
200120282,"Feb 15, 2019",Direct
200120281,"Feb 15, 2019",Direct
200120280,"Feb 15, 2019",Direct
200120279,"Feb 15, 2019",Direct
200120278,"Feb 15, 2019",Organic
200120277,"Feb 15, 2019",Direct
200120276,"Feb 15, 2019",Direct
200120275,"Feb 15, 2019",Google Ads
200120274,"Feb 15, 2019",Facebook Ads
200120273,"Feb 15, 2019",Direct
200120268,"Feb 14, 2019",Google Ads
200120267,"Feb 14, 2019",Facebook Ads
200120266,"Feb 14, 2019",Direct
200120265,"Feb 14, 2019",Direct
200120264,"Feb 14, 2019",Direct
200120263,"Feb 14, 2019",Direct
200120262,"Feb 14, 2019",Google Ads
200120261,"Feb 14, 2019",Direct
200120260,"Feb 14, 2019",Direct
200120259,"Feb 14, 2019",Direct
