Order ID,Order Created,Voucher Code,Customer ID,City_Destination,Province_Destination,Items,Total price
200125842,4/22/2019 16:01:30,CLEAR135,38166,jakarta timur,dki jakarta,3,"840,000"
200125843,4/22/2019 16:02:15,,70387,jakarta selatan,dki jakarta,1,"120,000"
200125844,4/22/2019 16:57:34,,50726,bandung,jawa barat,2,"156,000"
200125845,4/22/2019 17:00:06,CLEAR135,50726,bandung,jawa barat,1,"800,000"
200125846,4/22/2019 17:05:25,,1131,jakarta barat,dki jakarta,2,"530,000"
200125847,4/22/2019 17:29:28,CLEAR135,81182,jakarta utara,dki jakarta,1,"2,000,000"
200125848,4/22/2019 17:36:26,,80218,bekasi,jawa barat,2,"275,000"
200125849,4/22/2019 17:45:43,,56067,surabaya,jawa timur,1,"150,000"
200125850,4/22/2019 18:04:20,,80675,jakarta barat,dki jakarta,1,"2,250,000"
200125851,4/22/2019 18:23:25,CLEAR135,78587,depok,jawa barat,3,"765,000"
200125852,4/22/2019 18:35:05,,36607,pangkal pinang,bangka belitung,2,"250,000"
200125853,4/22/2019 18:41:56,CLEAR100,26523,jombang,jawa timur,1,"650,000"
200125854,4/22/2019 19:10:32,CLEAR75,13714,tangerang selatan,banten,2,"550,000"
200125855,4/22/2019 19:28:31,,64885,depok,jawa barat,2,"250,000"
200125856,4/22/2019 19:36:13,CLEAR135,5983,malang,jawa timur,6,"875,000"
200125857,4/22/2019 20:21:06,CLEAR100,47295,jakarta pusat,dki jakarta,4,"660,000"
200125858,4/22/2019 20:38:55,,51666,semarang,jawa tengah,1,"150,000"
200125859,4/22/2019 20:50:18,CLEAR75,80749,jakarta utara,dki jakarta,3,"482,500"
200125860,4/22/2019 20:54:37,,78339,bogor,jawa barat,2,"180,000"
200125861,4/22/2019 21:05:45,CLEAR135,39972,sleman,di yogyakarta,8,"1,358,250"
200125862,4/22/2019 21:09:48,CLEAR75,22953,malang,jawa timur,4,"593,250"
200125863,4/22/2019 21:21:46,CLEAR75,54397,jakarta utara,dki jakarta,2,"458,000"
200125864,4/22/2019 21:39:01,,78986,bekasi,jawa barat,2,"338,000"
200125865,4/22/2019 21:42:03,CLEAR135,35681,jakarta selatan,dki jakarta,3,"2,175,000"
200125866,4/22/2019 22:00:42,,31950,semarang,jawa tengah,1,"375,000"
200125867,4/22/2019 22:00:43,CLEAR135,38166,jakarta timur,dki jakarta,5,"750,000"
200125868,4/22/2019 22:01:05,,67021,jakarta pusat,dki jakarta,1,"175,000"
200125869,4/22/2019 22:01:52,,31950,semarang,jawa tengah,1,"160,000"
200125870,4/22/2019 22:10:00,,59290,bandung,jawa barat,2,"217,000"
200125871,4/22/2019 22:12:58,,76488,banyuwangi,jawa timur,1,"150,000"
200125872,4/22/2019 22:14:49,CLEAR100,54397,jakarta utara,dki jakarta,2,"610,000"
200125873,4/22/2019 22:32:55,CLEAR75,61219,tangerang,banten,2,"570,000"
200125874,4/22/2019 22:35:50,CLEAR135,42474,denpasar,bali,4,"751,650"
200125875,4/22/2019 23:25:28,CLEAR75,48436,jakarta utara,dki jakarta,3,"457,000"
200125876,4/23/2019 0:03:33,CLEAR135,42474,denpasar,bali,4,"751,650"
200125877,4/23/2019 0:05:09,,4870,cilegon,banten,1,"150,000"
200125878,4/23/2019 0:16:36,CLEAR100,42474,denpasar,bali,3,"626,650"
200125879,4/23/2019 0:27:29,CLEAR135,36766,jakarta selatan,dki jakarta,1,"2,000,000"
200125880,4/23/2019 0:29:45,CLEAR75,36766,jakarta selatan,dki jakarta,1,"450,000"
200125881,4/23/2019 1:21:04,,4870,cilegon,banten,1,"100,000"
200125882,4/23/2019 1:53:14,CLEAR75,23025,jakarta barat,dki jakarta,2,"507,000"
200125883,4/23/2019 2:39:10,CLEAR100,76129,makassar,sulawesi selatan,5,"684,000"
200125884,4/23/2019 2:51:28,,67000,surakarta,jawa tengah,1,"150,000"
200125885,4/23/2019 3:14:54,CLEAR100,4503,bekasi,jawa barat,4,"690,500"
200125886,4/23/2019 3:46:52,,23476,jakarta selatan,dki jakarta,3,"437,500"
200125887,4/23/2019 5:01:30,CLEAR135,76488,banyuwangi,jawa timur,6,"755,000"
200125888,4/23/2019 6:02:53,CLEAR75,48436,jakarta utara,dki jakarta,3,"457,000"
200125889,4/23/2019 6:59:28,,38166,jakarta timur,dki jakarta,1,"160,000"
200125890,4/23/2019 7:07:38,CLEAR135,78339,bogor,jawa barat,9,"1,160,000"
200125891,4/23/2019 7:42:03,,53284,banyumas,jawa tengah,6,"1,085,000"
200125892,4/23/2019 7:42:32,,58531,jakarta selatan,dki jakarta,1,"250,000"
200125893,4/23/2019 7:46:54,,80990,depok,jawa barat,2,"480,000"
200125894,4/23/2019 8:30:20,CLEAR100,42474,denpasar,bali,3,"626,650"
200125895,4/23/2019 8:43:55,RF-NANNA200F5ADF4,4870,cilegon,banten,2,"350,000"
200125896,4/23/2019 8:46:27,CLEAR75,42474,denpasar,bali,5,"512,500"
200125898,4/23/2019 10:03:58,CLEAR100,4503,bekasi,jawa barat,4,"690,500"
200125899,4/23/2019 10:38:37,CLEAR75,42292,jakarta barat,dki jakarta,3,"460,000"
200125900,4/23/2019 10:40:32,CLEAR75,74173,jakarta barat,dki jakarta,4,"470,000"
200125902,4/23/2019 11:01:43,,62270,jakarta barat,dki jakarta,3,"776,000"
200125903,4/23/2019 11:03:51,CLEAR75,43902,tangerang selatan,banten,3,"540,000"
200125904,4/23/2019 11:05:34,CLEAR135,24637,tangerang,banten,1,"1,000,000"
200125905,4/23/2019 11:15:01,CLEAR75,34309,padang,sumatera barat,3,"525,000"
200125906,4/23/2019 11:20:21,,4870,cilegon,banten,1,"140,000"
200125910,4/23/2019 12:05:13,,4683,jakarta selatan,dki jakarta,1,"130,000"
200125911,4/23/2019 12:16:06,CLEAR75,76488,banyuwangi,jawa timur,4,"515,000"
200125912,4/23/2019 12:34:57,,38166,jakarta timur,dki jakarta,1,"400,000"
200125913,4/23/2019 12:35:54,,38166,jakarta timur,dki jakarta,1,"160,000"
200125915,4/23/2019 13:00:28,CLEAR135,38166,jakarta timur,dki jakarta,2,"825,000"
200125916,4/23/2019 13:41:28,CLEAR135,81207,jakarta selatan,dki jakarta,1,"4,950,000"
200125917,4/23/2019 13:57:24,CLEAR75,74686,tangerang selatan,banten,2,"505,000"
200125918,4/23/2019 13:58:05,CLEAR100,54397,jakarta utara,dki jakarta,4,"608,250"
200125919,4/23/2019 14:00:52,CLEAR100,53981,jakarta timur,dki jakarta,2,"320,000"
200125920,4/23/2019 14:37:37,CLEAR135,44762,jakarta utara,dki jakarta,1,"1,200,000"
200125921,4/23/2019 14:47:07,CLEAR135,74297,tangerang selatan,banten,4,"1,098,500"
200125922,4/23/2019 16:07:14,CLEAR100,75043,jakarta utara,dki jakarta,4,"737,000"
200125923,4/23/2019 16:17:09,CLEAR135,80982,sukoharjo,jawa tengah,1,"4,950,000"
200125924,4/23/2019 16:31:27,CLEAR135,40332,tangerang,banten,1,"1,500,000"
200125925,4/23/2019 16:51:17,CLEAR75,51771,medan,sumatera utara,3,"578,000"
200125926,4/23/2019 17:02:38,CLEAR135,4503,bekasi,jawa barat,4,"788,000"
200125927,4/23/2019 17:23:59,CLEAR135,13370,jakarta selatan,dki jakarta,5,"1,275,000"
200125928,4/23/2019 17:57:44,CLEAR135,53576,balikpapan,kalimantan timur,1,"1,500,000"
200125929,4/23/2019 18:36:45,CLEAR75,4184,ambon,maluku,4,"535,000"
200125930,4/23/2019 19:00:39,,48436,jakarta utara,dki jakarta,1,"160,000"
200125931,4/23/2019 19:09:46,CLEAR75,7466,jakarta selatan,dki jakarta,4,"489,000"
200125932,4/23/2019 19:12:35,,60249,jakarta timur,dki jakarta,1,"104,000"
200125933,4/23/2019 19:23:52,,59677,jakarta utara,dki jakarta,2,"220,000"
200125934,4/23/2019 20:00:27,CLEAR100,38166,jakarta timur,dki jakarta,2,"660,000"
200125935,4/23/2019 20:26:12,,12602,depok,jawa barat,2,"270,000"
200125936,4/23/2019 20:27:40,,48339,depok,jawa barat,1,"150,000"
200125937,4/23/2019 20:52:43,CLEAR135,239,jakarta selatan,dki jakarta,4,"799,000"
200125938,4/23/2019 20:56:10,,81209,depok,jawa barat,1,"140,000"
200125939,4/23/2019 21:03:22,,81210,malang,jawa timur,1,"110,000"
200125940,4/23/2019 21:19:25,,71765,bogor,jawa barat,1,"300,000"
200125941,4/23/2019 21:22:41,CLEAR135,71744,jakarta timur,dki jakarta,2,"780,000"
200125942,4/23/2019 21:23:00,CLEAR100,54397,jakarta utara,dki jakarta,4,"608,250"
200125943,4/23/2019 21:34:29,,70781,bandung,jawa barat,2,"405,000"
200125944,4/23/2019 21:48:33,,15631,jakarta selatan,dki jakarta,1,"395,000"
200125945,4/23/2019 21:53:11,CLEAR135,53284,banyumas,jawa tengah,5,"965,000"
200125946,4/23/2019 22:31:22,CLEAR135,81215,jakarta pusat,dki jakarta,1,"5,500,000"
200125947,4/23/2019 22:43:05,CLEAR100,80990,depok,jawa barat,2,"600,000"
200125948,4/23/2019 22:44:00,,1131,jakarta barat,dki jakarta,1,"475,000"
200125949,4/23/2019 22:50:27,CLEAR135,80181,tangerang selatan,banten,1,"800,000"
200125950,4/23/2019 22:51:10,CLEAR100,73025,balikpapan,kalimantan timur,4,"710,000"
200125952,4/23/2019 23:41:08,CLEAR135,5983,malang,jawa timur,6,"875,000"
200125953,4/23/2019 23:59:56,CLEAR75,78393,bandung,jawa barat,4,"564,500"
200125954,4/24/2019 0:13:50,,31950,semarang,jawa tengah,1,"2,750,000"
200125955,4/24/2019 0:16:56,,81219,jakarta selatan,dki jakarta,1,"72,000"
200125956,4/24/2019 0:17:16,,31950,semarang,jawa tengah,1,"2,700,000"
200125957,4/24/2019 0:20:18,,42178,tangerang selatan,banten,1,"300,000"
200125958,4/24/2019 0:32:34,,24571,jakarta selatan,dki jakarta,2,"183,500"
200125959,4/24/2019 1:01:54,,81219,jakarta selatan,dki jakarta,2,"350,125"
200125960,4/24/2019 1:31:41,,31950,semarang,jawa tengah,1,"2,750,000"
200125961,4/24/2019 1:35:04,,42474,denpasar,bali,3,"626,650"
200125962,4/24/2019 1:43:16,,31950,semarang,jawa tengah,1,"2,700,000"
200125963,4/24/2019 3:14:27,,48814,depok,jawa barat,3,"290,000"
200125964,4/24/2019 4:35:48,,60764,bekasi,jawa barat,1,"135,000"
200125965,4/24/2019 6:18:52,,80181,tangerang selatan,banten,2,"570,000"
200125966,4/24/2019 6:36:21,,71544,ngawi,jawa timur,1,"170,000"
200125967,4/24/2019 6:41:23,,37437,malang,jawa timur,1,"190,000"
200125968,4/24/2019 7:49:55,,80821,surabaya,jawa timur,5,"1,045,000"
200125969,4/24/2019 7:57:40,,58531,jakarta selatan,dki jakarta,1,"250,000"
200125970,4/24/2019 8:00:34,,31950,semarang,jawa tengah,1,"2,750,000"
200125971,4/24/2019 8:00:47,,31950,semarang,jawa tengah,1,"2,700,000"
200125972,4/24/2019 8:03:22,,64795,jakarta timur,dki jakarta,1,"450,000"
200125973,4/24/2019 8:46:50,,1131,jakarta barat,dki jakarta,2,"605,000"
200125974,4/24/2019 9:18:26,,23476,jakarta selatan,dki jakarta,2,"302,500"
200125975,4/24/2019 9:43:17,,15369,madiun,jawa timur,2,"285,000"
200125976,4/24/2019 9:50:17,,81226,surabaya,jawa timur,1,"159,000"
200125977,4/24/2019 10:12:49,,33888,jakarta selatan,dki jakarta,2,"245,000"
200125978,4/24/2019 10:16:56,,38166,jakarta timur,dki jakarta,1,"375,000"
200125979,4/24/2019 11:01:56,,71765,bogor,jawa barat,1,"300,000"
200125980,4/24/2019 11:06:43,,71268,wonosobo,jawa tengah,1,"140,000"
200125981,4/24/2019 11:39:07,,69606,bogor,jawa barat,1,"299,000"
200125982,4/24/2019 11:52:26,,81209,depok,jawa barat,1,"140,000"
200125983,4/24/2019 11:59:54,,77541,bojonegoro,jawa timur,2,"560,000"
200125984,4/24/2019 12:21:55,,4903,jakarta selatan,dki jakarta,2,"210,000"
200125985,4/24/2019 12:51:13,,76488,banyuwangi,jawa timur,1,"262,500"
200125986,4/24/2019 13:04:00,,64363,jakarta timur,dki jakarta,1,"170,000"
200125987,4/24/2019 13:59:46,,64885,depok,jawa barat,8,"1,036,500"
200125988,4/24/2019 14:07:36,,70338,tangerang selatan,banten,1,"200,000"
200125989,4/24/2019 14:22:10,,81242,bogor,jawa barat,1,"140,000"
200125990,4/24/2019 14:31:49,,22265,depok,jawa barat,3,"325,000"
200125991,4/24/2019 15:00:34,,31950,semarang,jawa tengah,1,"2,700,000"
200125992,4/24/2019 15:15:09,,31950,semarang,jawa tengah,1,"2,700,000"
200125993,4/24/2019 15:19:07,,58531,jakarta selatan,dki jakarta,1,"250,000"
200125994,4/24/2019 15:25:44,,31950,semarang,jawa tengah,1,"2,700,000"
200125995,4/24/2019 15:36:05,,70845,semarang,jawa tengah,1,"2,700,000"
200125996,4/24/2019 16:21:45,,81248,jakarta selatan,dki jakarta,1,"150,000"
200125997,4/24/2019 16:28:16,,34524,bogor,jawa barat,1,"130,000"
200125998,4/24/2019 16:32:38,RF-RENATA212757090,13849,bandar lampung,lampung,1,"200,000"
200125999,4/24/2019 16:37:29,,32114,jakarta selatan,dki jakarta,1,"80,000"
200126000,4/24/2019 16:50:07,,81249,bekasi,jawa barat,1,"1,350,000"
200126001,4/24/2019 16:54:29,,50726,bandung,jawa barat,2,"205,000"
200126002,4/24/2019 19:00:26,,38166,jakarta timur,dki jakarta,1,"262,500"
200126003,4/24/2019 19:29:06,,74794,jakarta utara,dki jakarta,1,"130,000"
200126004,4/24/2019 19:43:25,,81254,makassar,sulawesi selatan,1,"259,999"
200126005,4/24/2019 19:48:04,,69786,tangerang selatan,banten,1,"100,000"
200126006,4/24/2019 20:35:38,,75714,jakarta selatan,dki jakarta,1,"150,000"
200126007,4/24/2019 20:50:46,,75508,kutai kartanegara,kalimantan timur,1,"3,080,000"
200126008,4/24/2019 21:11:57,,4903,jakarta selatan,dki jakarta,2,"210,000"
200126009,4/24/2019 21:12:18,,71765,bogor,jawa barat,1,"300,000"
200126010,4/24/2019 21:55:57,,7957,depok,jawa barat,1,"200,000"
200126011,4/24/2019 22:11:50,,64332,bandung,jawa barat,2,"270,000"
200126012,4/24/2019 22:47:09,,81264,malang,jawa timur,1,"750,000"
200126013,4/24/2019 22:48:31,,33452,depok,jawa barat,2,"442,000"
200126014,4/24/2019 23:45:06,,66119,jakarta barat,dki jakarta,2,"330,000"
200126015,4/25/2019 0:31:23,,66933,jakarta pusat,dki jakarta,1,"36,750,000"
200126016,4/25/2019 0:35:47,,3551,tangerang selatan,banten,1,"160,000"
200126017,4/25/2019 0:39:11,,81267,jakarta barat,dki jakarta,1,"899,250"
200126018,4/25/2019 0:54:57,EID10,35804,jakarta timur,dki jakarta,1,"500,000"
200126019,4/25/2019 1:00:12,,76129,makassar,sulawesi selatan,2,"755,000"
200126020,4/25/2019 1:17:18,,76129,makassar,sulawesi selatan,1,"675,000"
200126021,4/25/2019 1:55:32,,50726,bandung,jawa barat,1,"145,000"
200126022,4/25/2019 1:57:06,,49944,jakarta pusat,dki jakarta,2,"267,000"
200126023,4/25/2019 2:43:50,,67778,jakarta barat,dki jakarta,1,"150,000"
200126024,4/25/2019 8:05:03,,70822,tangerang,banten,1,"750,000"
200126025,4/25/2019 8:16:12,,78726,tangerang,banten,1,"130,000"
200126026,4/25/2019 8:41:39,TLWELCOME,81275,minahasa,sulawesi utara,4,"664,000"
200126027,4/25/2019 8:56:52,,45139,serang,banten,1,"1,125,000"
200126028,4/25/2019 9:00:54,,50726,bandung,jawa barat,1,"145,000"
200126029,4/25/2019 9:05:16,,56559,semarang,jawa tengah,3,"370,000"
200126030,4/25/2019 9:12:40,,44284,bekasi,jawa barat,2,"415,000"
200126032,4/25/2019 9:38:44,,67778,jakarta barat,dki jakarta,1,"150,000"
200126034,4/25/2019 10:01:37,,67000,surakarta,jawa tengah,1,"150,000"
200126036,4/25/2019 11:24:57,,81171,jakarta utara,dki jakarta,2,"190,000"
200126037,4/25/2019 12:12:03,,38166,jakarta timur,dki jakarta,2,"1,300,000"
200126038,4/25/2019 12:34:02,,31950,semarang,jawa tengah,1,"190,000"
200126039,4/25/2019 12:34:49,,31950,semarang,jawa tengah,1,"200,000"
200126040,4/25/2019 12:35:10,,31950,semarang,jawa tengah,1,"130,000"
200126041,4/25/2019 12:35:30,,31950,semarang,jawa tengah,1,"135,000"
200126042,4/25/2019 12:35:49,,31950,semarang,jawa tengah,1,"600,000"
200126043,4/25/2019 12:36:23,,74811,jakarta selatan,dki jakarta,6,"1,346,100"
200126044,4/25/2019 12:37:04,,31950,semarang,jawa tengah,1,"100,000"
200126045,4/25/2019 12:39:51,,38166,jakarta timur,dki jakarta,2,"7,900,000"
200126046,4/25/2019 12:40:20,,38166,jakarta timur,dki jakarta,1,"700,000"
200126047,4/25/2019 12:40:43,,38166,jakarta timur,dki jakarta,1,"145,000"
200126048,4/25/2019 12:42:00,,38166,jakarta timur,dki jakarta,1,"145,000"
200126049,4/25/2019 12:42:29,,38166,jakarta timur,dki jakarta,1,"140,000"
200126050,4/25/2019 12:47:15,EID10,81282,jakarta selatan,dki jakarta,3,"2,850,000"
200126051,4/25/2019 12:52:26,,31950,semarang,jawa tengah,1,"250,000"
200126052,4/25/2019 12:53:32,,31829,jakarta barat,dki jakarta,1,"130,000"
200126053,4/25/2019 12:55:39,,31829,jakarta barat,dki jakarta,1,"135,000"
200126054,4/25/2019 13:01:21,,76488,banyuwangi,jawa timur,2,"260,000"
200126055,4/25/2019 13:06:40,,31950,semarang,jawa tengah,2,"285,009"
200126056,4/25/2019 13:29:14,,75531,bekasi,jawa barat,1,"175,000"
200126057,4/25/2019 13:35:43,,7019,jakarta timur,dki jakarta,3,"331,500"
200126059,4/25/2019 14:56:26,,64838,denpasar,bali,3,"250,000"
200126060,4/25/2019 15:10:37,,30624,jakarta selatan,dki jakarta,1,"470,000"
200126061,4/25/2019 15:12:44,,38166,jakarta timur,dki jakarta,3,"520,000"
200126062,4/25/2019 15:21:59,,76867,denpasar,bali,1,"500,000"
200126063,4/25/2019 16:03:09,,48387,jakarta selatan,dki jakarta,2,"450,000"
200126064,4/25/2019 16:04:55,,14543,tangerang,banten,2,"305,000"
200126065,4/25/2019 16:09:13,,73102,jakarta barat,dki jakarta,1,"800,000"
200126066,4/25/2019 16:39:07,,80401,kebumen,jawa tengah,1,"110,000"
200126067,4/25/2019 16:41:22,,67778,jakarta barat,dki jakarta,1,"150,000"
200126068,4/25/2019 17:14:37,,81285,jakarta timur,dki jakarta,1,"1,850,000"
200126069,4/25/2019 17:17:13,,40168,tangerang,banten,1,"180,000"
200126070,4/25/2019 17:24:54,,76129,makassar,sulawesi selatan,3,"575,000"
200126071,4/25/2019 17:33:33,EID10,33527,banjarbaru,kalimantan selatan,1,"1,200,000"
200126073,4/25/2019 18:45:52,,64684,depok,jawa barat,1,"360,000"
200126074,4/25/2019 19:00:21,,38166,jakarta timur,dki jakarta,4,"605,000"
200126075,4/25/2019 19:00:38,,38166,jakarta timur,dki jakarta,4,"951,100"
200126076,4/25/2019 19:00:56,,38166,jakarta timur,dki jakarta,1,"1,000,000"
200126077,4/25/2019 19:00:57,,31829,jakarta barat,dki jakarta,1,"600,000"
200126078,4/25/2019 19:01:02,,31950,semarang,jawa tengah,1,"200,000"
200126079,4/25/2019 19:01:27,,38166,jakarta timur,dki jakarta,2,"340,000"
200126080,4/25/2019 19:08:14,,81288,denpasar,bali,1,"166,500"
200126081,4/25/2019 19:16:36,,76506,tangerang selatan,banten,2,"2,880,000"
200126082,4/25/2019 19:21:18,,23695,badung,bali,1,"150,000"
200126083,4/25/2019 19:33:54,,76488,banyuwangi,jawa timur,1,"100,000"
200126084,4/25/2019 19:35:17,,76129,makassar,sulawesi selatan,3,"798,000"
200126085,4/25/2019 20:41:49,,79809,tegal,jawa tengah,7,"10,313,727"
200126086,4/25/2019 21:24:10,,66690,jakarta selatan,dki jakarta,2,"246,000"
200126087,4/25/2019 21:27:12,,81243,bengkulu selatan,bengkulu,2,"600,000"
200126088,4/25/2019 21:43:03,,76042,bandung,jawa barat,1,"750,000"
200126089,4/25/2019 21:43:47,,56667,bekasi,jawa barat,1,"300,000"
200126090,4/25/2019 21:48:31,,78963,jakarta barat,dki jakarta,1,"130,000"
200126091,4/25/2019 21:58:39,,79370,badung,bali,4,"581,000"
200126092,4/25/2019 22:00:39,,38166,jakarta timur,dki jakarta,2,"300,000"
200126093,4/25/2019 22:59:04,,74944,jakarta selatan,dki jakarta,1,"9,500,000"
200126094,4/25/2019 23:24:27,,74944,jakarta selatan,dki jakarta,1,"9,500,000"
200126095,4/25/2019 23:34:34,,2597,bandung,jawa barat,1,"130,000"
200126096,4/26/2019 0:03:33,,79935,bekasi,jawa barat,3,"331,000"
200126097,4/26/2019 0:16:20,,31377,bekasi,jawa barat,1,"700,000"
200126098,4/26/2019 1:11:17,,67778,jakarta barat,dki jakarta,1,"400,000"
200126099,4/26/2019 1:15:02,,81282,jakarta selatan,dki jakarta,1,"330,000"
200126100,4/26/2019 2:00:17,,38166,jakarta timur,dki jakarta,3,"821,100"
200126101,4/26/2019 2:01:00,,76129,makassar,sulawesi selatan,3,"520,135"
200126102,4/26/2019 2:05:28,,38166,jakarta timur,dki jakarta,2,"730,000"
200126103,4/26/2019 2:08:32,,76129,makassar,sulawesi selatan,4,"1,010,000"
200126104,4/26/2019 2:10:16,,76129,makassar,sulawesi selatan,2,"1,430,000"
200126105,4/26/2019 2:12:09,,68466,jakarta barat,dki jakarta,4,"766,250"
200126106,4/26/2019 3:32:31,,60670,tangerang,banten,1,"250,000"
200126107,4/26/2019 4:52:04,,74086,depok,jawa barat,1,"135,000"
200126108,4/26/2019 5:00:44,,38166,jakarta timur,dki jakarta,2,"300,000"
200126109,4/26/2019 5:16:00,,67073,cimahi,jawa barat,1,"135,000"
200126110,4/26/2019 5:41:11,,58178,bandung,jawa barat,4,"400,000"
200126111,4/26/2019 8:08:48,,31377,bekasi,jawa barat,1,"700,000"
200126112,4/26/2019 8:37:16,,74385,bekasi,jawa barat,1,"165,000"
200126113,4/26/2019 8:40:43,,78428,gianyar,bali,4,"495,000"
200126114,4/26/2019 8:41:00,EID10,74385,bekasi,jawa barat,1,"380,000"
200126115,4/26/2019 8:44:36,,2597,bandung,jawa barat,1,"130,000"
200126116,4/26/2019 9:00:27,,38166,jakarta timur,dki jakarta,2,"730,000"
200126118,4/26/2019 9:37:35,,74385,bekasi,jawa barat,1,"315,000"
200126119,4/26/2019 9:42:37,,78896,denpasar,bali,2,"315,000"
200126120,4/26/2019 9:42:51,,1131,jakarta barat,dki jakarta,1,"130,000"
200126121,4/26/2019 9:48:56,,67778,jakarta barat,dki jakarta,1,"400,000"
200126122,4/26/2019 9:49:02,,49878,tangerang selatan,banten,1,"240,000"
200126123,4/26/2019 10:01:01,,74944,jakarta selatan,dki jakarta,1,"9,500,000"
200126124,4/26/2019 10:12:25,,81023,jakarta barat,dki jakarta,1,"640,000"
200126125,4/26/2019 10:13:53,EID10,56135,jakarta timur,dki jakarta,1,"1,200,000"
200126126,4/26/2019 10:16:40,,49878,tangerang selatan,banten,1,"150,000"
200126127,4/26/2019 10:36:57,,81300,jakarta timur,dki jakarta,1,"130,000"
200126128,4/26/2019 10:38:28,,56667,bekasi,jawa barat,2,"700,000"
200126129,4/26/2019 10:42:58,,80452,bogor,jawa barat,1,"25,725,000"
200126130,4/26/2019 10:46:05,,81264,jakarta pusat,dki jakarta,1,"150,000"
200126131,4/26/2019 10:51:18,,63361,ogan komering ulu selatan,sumatera selatan,2,"278,000"
200126132,4/26/2019 11:29:26,,38166,jakarta timur,dki jakarta,2,"250,000"
200126133,4/26/2019 11:29:31,,31950,semarang,jawa tengah,1,"125,000"
200126134,4/26/2019 11:29:57,,31950,semarang,jawa tengah,1,"180,000"
200126135,4/26/2019 11:30:02,,76488,banyuwangi,jawa timur,1,"185,000"
200126136,4/26/2019 11:30:30,,31950,semarang,jawa tengah,1,"1,500,000"
200126137,4/26/2019 11:30:37,,76488,banyuwangi,jawa timur,1,"200,000"
200126138,4/26/2019 11:30:51,,31950,semarang,jawa tengah,1,"200,000"
200126139,4/26/2019 11:30:57,,38166,jakarta timur,dki jakarta,1,"100,000"
200126140,4/26/2019 11:31:25,,31950,semarang,jawa tengah,1,"145,000"
200126141,4/26/2019 11:31:32,,76488,banyuwangi,jawa timur,2,"265,000"
200126142,4/26/2019 11:31:50,,31950,semarang,jawa tengah,1,"185,000"
200126143,4/26/2019 11:32:19,,38166,jakarta timur,dki jakarta,1,"145,000"
200126144,4/26/2019 11:32:20,,31950,semarang,jawa tengah,1,"125,000"
200126145,4/26/2019 11:32:33,,76488,banyuwangi,jawa timur,2,"370,000"
200126146,4/26/2019 11:32:46,,38166,jakarta timur,dki jakarta,1,"175,000"
200126147,4/26/2019 11:32:58,,31950,semarang,jawa tengah,1,"130,000"
200126148,4/26/2019 11:33:15,,31950,semarang,jawa tengah,1,"130,000"
200126149,4/26/2019 11:33:43,,31950,semarang,jawa tengah,1,"120,000"
200126150,4/26/2019 11:33:52,,38166,jakarta timur,dki jakarta,2,"260,000"
200126151,4/26/2019 11:34:46,,31950,semarang,jawa tengah,1,"90,000"
200126152,4/26/2019 11:35:15,,31950,semarang,jawa tengah,1,"175,000"
200126153,4/26/2019 11:36:39,,38166,jakarta timur,dki jakarta,3,"470,000"
200126154,4/26/2019 11:38:55,,38166,jakarta timur,dki jakarta,3,"463,000"
200126155,4/26/2019 11:43:10,,76488,banyuwangi,jawa timur,6,"810,000"
200126156,4/26/2019 11:45:06,,36919,tangerang selatan,banten,1,"280,000"
200126157,4/26/2019 11:46:26,,31950,semarang,jawa tengah,1,"100,000"
200126158,4/26/2019 11:46:53,,76488,banyuwangi,jawa timur,1,"130,000"
200126159,4/26/2019 11:47:11,,31950,semarang,jawa tengah,1,"120,000"
200126160,4/26/2019 11:48:13,,74811,jakarta selatan,dki jakarta,5,"555,000"
200126161,4/26/2019 11:51:39,,38166,jakarta timur,dki jakarta,1,"90,000"
200126162,4/26/2019 11:53:57,,54025,jakarta pusat,dki jakarta,1,"180,000"
200126163,4/26/2019 12:08:18,,79009,jember,jawa timur,1,"850,000"
200126164,4/26/2019 12:11:21,,71914,surabaya,jawa timur,2,"400,000"
200126165,4/26/2019 12:14:48,,42660,tangerang selatan,banten,2,"345,000"
200126166,4/26/2019 12:17:07,,67021,jakarta pusat,dki jakarta,1,"130,000"
200126168,4/26/2019 12:36:51,,50726,bandung,jawa barat,1,"125,000"
200126169,4/26/2019 12:36:52,,38166,jakarta timur,dki jakarta,1,"235,000"
200126170,4/26/2019 12:43:03,,20718,bogor,jawa barat,1,"400,000"
200126171,4/26/2019 13:04:55,,4870,cilegon,banten,1,"100,000"
200126172,4/26/2019 13:15:14,EID10,64,depok,jawa barat,3,"980,000"
200126173,4/26/2019 13:21:49,,69093,denpasar,bali,2,"6,900,000"
200126174,4/26/2019 13:31:27,,31950,semarang,jawa tengah,1,"135,000"
200126175,4/26/2019 14:00:30,,4503,bekasi,jawa barat,2,"1,000,000"
200126176,4/26/2019 14:13:05,,76241,minahasa selatan,sulawesi utara,3,"410,500"
200126177,4/26/2019 14:15:31,,15032,palembang,sumatera selatan,2,"259,000"
200126180,4/26/2019 15:05:33,,38166,jakarta timur,dki jakarta,3,"495,000"
200126181,4/26/2019 15:06:15,,38166,jakarta timur,dki jakarta,1,"180,000"
200126182,4/26/2019 15:06:38,,38166,jakarta timur,dki jakarta,1,"150,000"
200126183,4/26/2019 15:06:49,,38166,jakarta timur,dki jakarta,1,"250,000"
